Date,Inflow(cfs),Storage (af),Elevation (ft),Release (cfs)
08/02/2020 7:00,47.9542,82500,9317.52,235
08/03/2020 7:00,93.3292,82219,9317.36,235
08/04/2020 7:00,83.2542,81920,9317.19,234
08/05/2020 7:00,40.3917,81534,9316.97,235
08/06/2020 7:00,92.8333,81254,9316.81,234
08/07/2020 7:00,40.9042,80871,9316.59,234
08/08/2020 7:00,49.9792,80506,9316.38,234
08/09/2020 7:00,59.0542,80159,9316.18,234
08/10/2020 7:00,50.9875,79796,9315.97,234
08/11/2020 7:00,84.775,79502,9315.8,233
08/12/2020 7:00,50.9958,79141,9315.59,233
08/13/2020 7:00,25.2833,78729,9315.35,233
08/14/2020 7:00,17.7208,78302,9315.1,233
08/15/2020 7:00,52.5083,77944,9314.89,233
08/16/2020 7:00,77.725,77638,9314.71,232
08/17/2020 7:00,43.9458,77265,9314.49,232
08/18/2020 7:00,53.0208,76910,9314.28,232
08/19/2020 7:00,36.3833,76522,9314.05,232
08/20/2020 7:00,86.8083,76236,9313.88,231
08/21/2020 7:00,53.5333,75884,9313.67,231
08/22/2020 7:00,20.2583,75466,9313.42,231
08/23/2020 7:00,79.75,75166,9313.24,231
08/24/2020 7:00,30.3417,74768,9313,231
08/25/2020 7:00,62.6167,74436,9312.8,230
08/26/2020 7:00,123.108,74222,9312.67,231
08/27/2020 7:00,88.3292,73941,9312.5,230
08/28/2020 7:00,80.7667,73645,9312.32,230
08/29/2020 7:00,89.3375,73366,9312.15,230
08/30/2020 7:00,130.183,73170,9312.03,229
08/31/2020 7:00,65.1375,72843,9311.83,230
09/01/2020 7:00,53.6417,72517,9311.63,218
09/02/2020 7:00,51.7833,72225,9311.45,199
09/03/2020 7:00,27.0792,71884,9311.24,199
09/04/2020 7:00,28.0875,71545,9311.03,199
09/05/2020 7:00,304.875,71755,9311.16,199
09/06/2020 7:00,43.2208,71448,9310.97,198
09/07/2020 7:00,96.6958,71255,9310.85,194
09/08/2020 7:00,217.4,71351,9310.91,169
09/09/2020 7:00,135.933,71335,9310.9,144
09/10/2020 7:00,144.067,71351,9310.91,136
09/11/2020 7:00,103.733,71287,9310.87,136
09/12/2020 7:00,86.6,71191,9310.81,135
09/13/2020 7:00,95.1625,71110,9310.76,136
09/14/2020 7:00,110.8,71062,9310.73,135
09/15/2020 7:00,136,71062,9310.73,136
09/16/2020 7:00,79.5333,70950,9310.66,136
09/17/2020 7:00,87.0958,70853,9310.6,136
09/18/2020 7:00,55.3333,70693,9310.5,136
09/19/2020 7:00,95.6667,70613,9310.45,136
09/20/2020 7:00,71.4667,70485,9310.37,136
09/21/2020 7:00,79.5333,70373,9310.3,136
09/22/2020 7:00,127.933,70357,9310.29,136
09/23/2020 7:00,46.7708,70182,9310.18,135
09/24/2020 7:00,78.5333,70070,9310.11,135
09/25/2020 7:00,53.8375,69911,9310.01,134
09/26/2020 7:00,69.9708,69784,9309.93,134
09/27/2020 7:00,46.275,69610,9309.82,134
09/28/2020 7:00,86.1042,69515,9309.76,134
09/29/2020 7:00,69.9708,69388,9309.68,134
09/30/2020 7:00,86.1042,69293,9309.62,134
10/01/2020 7:00,40.3417,69135,9309.52,120
10/02/2020 7:00,91.8333,69119,9309.51,99.9
10/03/2020 7:00,100.467,69135,9309.52,92.4
10/04/2020 7:00,60.6375,69072,9309.48,92.4
10/05/2020 7:00,68.6042,69025,9309.45,92.3
10/06/2020 7:00,67.8,68977,9309.42,92
10/07/2020 7:00,55.4375,68914,9309.38,87.2
10/08/2020 7:00,67.6708,68883,9309.36,83.3
10/09/2020 7:00,83.3,68883,9309.36,83.3
10/10/2020 7:00,75.1333,68867,9309.35,83.2
10/11/2020 7:00,99.4333,68899,9309.37,83.3
10/12/2020 7:00,67.1667,68867,9309.35,83.3
10/13/2020 7:00,43.4708,68788,9309.3,83.3
10/14/2020 7:00,52.0417,68726,9309.26,83.3
10/15/2020 7:00,83.3,68726,9309.26,83.3
10/16/2020 7:00,59.1,68678,9309.23,83.3
10/17/2020 7:00,52.0417,68616,9309.19,83.3
10/18/2020 7:00,59,68568,9309.16,83.2
10/19/2020 7:00,91.3667,68584,9309.17,83.3
10/20/2020 7:00,51.4375,68521,9309.13,83.2
10/21/2020 7:00,75.6375,68506,9309.12,83.2
10/22/2020 7:00,27.7417,68396,9309.05,83.2
10/23/2020 7:00,83.2,68396,9309.05,83.2
10/24/2020 7:00,35.8083,68302,9308.99,83.2
10/25/2020 7:00,154.387,68443,9309.08,83.3
10/26/2020 7:00,51.4375,68380,9309.04,83.2
10/27/2020 7:00,59.5042,68333,9309.01,83.2
10/28/2020 7:00,51.9417,68271,9308.97,83.2
10/29/2020 7:00,83.2,68271,9308.97,83.2
10/30/2020 7:00,75.1333,68255,9308.96,83.2
10/31/2020 7:00,75.1333,68239,9308.95,83.2
11/01/2020 7:00,51.9417,68177,9308.91,83.2
11/02/2020 7:00,59.5042,68130,9308.88,83.2
11/03/2020 7:00,67.0667,68098,9308.86,83.2
11/04/2020 7:00,75.6375,68083,9308.85,83.2
11/05/2020 7:00,90.7625,68098,9308.86,83.2
11/06/2020 7:00,67.5708,68067,9308.84,83.2
11/07/2020 7:00,114.963,68130,9308.88,83.2
11/08/2020 7:00,90.7625,68145,9308.89,83.2
11/09/2020 7:00,51.8417,68083,9308.85,83.1
11/10/2020 7:00,51.2375,68020,9308.81,83
11/11/2020 7:00,59.3042,67973,9308.78,83
11/12/2020 7:00,60.0083,67927,9308.75,83.2
11/13/2020 7:00,66.8667,67895,9308.73,83
11/14/2020 7:00,59.8083,67849,9308.7,83
11/15/2020 7:00,66.5667,67817,9308.68,82.7
11/16/2020 7:00,44.0792,67740,9308.63,82.9
11/17/2020 7:00,74.5333,67724,9308.62,82.6
11/18/2020 7:00,67.3708,67693,9308.6,83
11/19/2020 7:00,82.9,67693,9308.6,82.9
11/20/2020 7:00,74.8333,67677,9308.59,82.9
11/21/2020 7:00,82.9,67677,9308.59,82.9
11/22/2020 7:00,82.7,67677,9308.59,82.7
11/23/2020 7:00,90.8667,67693,9308.6,82.8
11/24/2020 7:00,90.3625,67708,9308.61,82.8
11/25/2020 7:00,59.4083,67662,9308.58,82.6
11/26/2020 7:00,59.0042,67615,9308.55,82.7
11/27/2020 7:00,67.0708,67584,9308.53,82.7
11/28/2020 7:00,58.9042,67537,9308.5,82.6
11/29/2020 7:00,59.4083,67491,9308.47,82.6
11/30/2020 7:00,58.7042,67444,9308.44,82.4
12/01/2020 7:00,58.8042,67397,9308.41,82.5
12/02/2020 7:00,51.0417,67335,9308.37,82.3
12/03/2020 7:00,59.0083,67289,9308.34,82.2
12/04/2020 7:00,58.5042,67242,9308.31,82.2
12/05/2020 7:00,51.0417,67180,9308.27,82.3
12/06/2020 7:00,66.6708,67149,9308.25,82.3
12/07/2020 7:00,50.8417,67087,9308.21,82.1
12/08/2020 7:00,66.4708,67056,9308.19,82.1
12/09/2020 7:00,50.8417,66994,9308.15,82.1
12/10/2020 7:00,66.3708,66963,9308.13,82
12/11/2020 7:00,67.175,66933,9308.11,82.3
12/12/2020 7:00,73.9333,66917,9308.1,82
12/13/2020 7:00,66.1708,66886,9308.08,81.8
12/14/2020 7:00,73.8375,66871,9308.07,81.4
12/15/2020 7:00,65.9708,66840,9308.05,81.6
12/16/2020 7:00,58.1042,66793,9308.02,81.8
12/17/2020 7:00,66.475,66763,9308,81.6
12/18/2020 7:00,66.0708,66732,9307.98,81.7
12/19/2020 7:00,50.6417,66670,9307.94,81.9
12/20/2020 7:00,66.2708,66639,9307.92,81.9
12/21/2020 7:00,74.4375,66624,9307.91,82
12/22/2020 7:00,82.1,66624,9307.91,82.1
12/23/2020 7:00,50.6417,66562,9307.87,81.9
12/24/2020 7:00,66.1708,66531,9307.85,81.8
12/25/2020 7:00,66.775,66501,9307.83,81.9
12/26/2020 7:00,58.2042,66454,9307.8,81.9
12/27/2020 7:00,66.775,66424,9307.78,81.9
12/28/2020 7:00,105.092,66470,9307.81,81.9
12/29/2020 7:00,58.7083,66424,9307.78,81.9
12/30/2020 7:00,57.2042,66377,9307.75,80.9
12/31/2020 7:00,65.875,66347,9307.73,81
01/01/2021 7:00,58.6083,66301,9307.7,81.8
01/02/2021 7:00,66.1708,66270,9307.68,81.8
01/03/2021 7:00,58.4083,66224,9307.65,81.6
01/04/2021 7:00,58.7083,66178,9307.62,81.9
01/05/2021 7:00,73.8333,66162,9307.61,81.9
01/06/2021 7:00,58.7083,66116,9307.58,81.9
01/07/2021 7:00,58.7083,66070,9307.55,81.9
01/08/2021 7:00,66.775,66040,9307.53,81.9
01/09/2021 7:00,58.7083,65994,9307.5,81.9
01/10/2021 7:00,50.5458,65933,9307.46,81.3
01/11/2021 7:00,54.9583,65887,9307.43,78.15
01/12/2021 7:00,57.6083,65841,9307.4,80.8
01/13/2021 7:00,65.4708,65810,9307.38,81.1
01/14/2021 7:00,51.1458,65749,9307.34,81.9
01/15/2021 7:00,58.6083,65703,9307.31,81.8
01/16/2021 7:00,58.7083,65657,9307.28,81.9
01/17/2021 7:00,51.1458,65596,9307.24,81.9
01/18/2021 7:00,74.3375,65581,9307.23,81.9
01/19/2021 7:00,51.1458,65520,9307.19,81.9
01/20/2021 7:00,66.775,65490,9307.17,81.9
01/21/2021 7:00,58.7083,65444,9307.14,81.9
01/22/2021 7:00,66.2708,65413,9307.12,81.9
01/23/2021 7:00,66.775,65383,9307.1,81.9
01/24/2021 7:00,66.2708,65352,9307.08,81.9
01/25/2021 7:00,59.2125,65307,9307.05,81.9
01/26/2021 7:00,58.7083,65261,9307.02,81.9
01/27/2021 7:00,58.7125,65216,9306.99,81.4
01/28/2021 7:00,58.9083,65170,9306.96,82.1
01/29/2021 7:00,67.175,65140,9306.94,82.3
01/30/2021 7:00,59.5083,65094,9306.91,82.7
01/31/2021 7:00,66.975,65064,9306.89,82.1
02/01/2021 7:00,58.9083,65018,9306.86,82.1
02/02/2021 7:00,59.5125,64973,9306.83,82.2
02/03/2021 7:00,105.088,65018,9306.86,82.4
02/04/2021 7:00,43.5833,64942,9306.81,81.9
02/05/2021 7:00,81.9,64942,9306.81,81.9
02/06/2021 7:00,74.3375,64927,9306.8,81.9
02/07/2021 7:00,36.1208,64836,9306.74,82
02/08/2021 7:00,70.375,64806,9306.72,85.5
02/09/2021 7:00,58.3458,64745,9306.68,89.1
02/10/2021 7:00,66.2125,64700,9306.65,88.9
02/11/2021 7:00,58.65,64640,9306.61,88.9
02/12/2021 7:00,80.9333,64624,9306.6,89
02/13/2021 7:00,81.4375,64609,9306.59,89
02/14/2021 7:00,73.975,64579,9306.57,89.1
02/15/2021 7:00,58.55,64519,9306.53,88.8
02/16/2021 7:00,65.5083,64473,9306.5,88.7
02/17/2021 7:00,43.025,64383,9306.44,88.4
02/18/2021 7:00,57.35,64323,9306.4,87.6
02/19/2021 7:00,57.0458,64262,9306.36,87.8
02/20/2021 7:00,66.2125,64217,9306.33,88.9
02/21/2021 7:00,35.9625,64112,9306.26,88.9
02/22/2021 7:00,73.675,64082,9306.24,88.8
02/23/2021 7:00,58.55,64022,9306.2,88.8
02/24/2021 7:00,50.7875,63947,9306.15,88.6
02/25/2021 7:00,58.45,63887,9306.11,88.7
02/26/2021 7:00,66.1125,63842,9306.08,88.8
02/27/2021 7:00,51.0875,63767,9306.03,88.9
02/28/2021 7:00,58.15,63707,9305.99,88.4
03/01/2021 7:00,88.5,63707,9305.99,88.5
03/02/2021 7:00,58.55,63647,9305.95,88.8
03/03/2021 7:00,58.55,63587,9305.91,88.8
03/04/2021 7:00,73.775,63557,9305.89,88.9
03/05/2021 7:00,51.4917,63483,9305.84,88.8
03/06/2021 7:00,58.35,63423,9305.8,88.6
03/07/2021 7:00,58.55,63363,9305.76,88.8
03/08/2021 7:00,59.0542,63304,9305.72,88.8
03/09/2021 7:00,73.775,63274,9305.7,88.9
03/10/2021 7:00,58.85,63214,9305.66,89.1
03/11/2021 7:00,59.0542,63155,9305.62,88.8
03/12/2021 7:00,51.2875,63080,9305.57,89.1
03/13/2021 7:00,88.8,63080,9305.57,88.8
03/14/2021 7:00,66.6167,63036,9305.54,88.8
03/15/2021 7:00,58.45,62976,9305.5,88.7
03/16/2021 7:00,58.6542,62917,9305.46,88.4
03/17/2021 7:00,57.95,62857,9305.42,88.2
03/18/2021 7:00,58.4542,62798,9305.38,88.2
03/19/2021 7:00,58.4542,62739,9305.34,88.2
03/20/2021 7:00,58.15,62679,9305.3,88.4
03/21/2021 7:00,58.7542,62620,9305.26,88.5
03/22/2021 7:00,80.9375,62605,9305.25,88.5
03/23/2021 7:00,58.7542,62546,9305.21,88.5
03/24/2021 7:00,58.8542,62487,9305.17,88.6
03/25/2021 7:00,66.5167,62443,9305.14,88.7
03/26/2021 7:00,58.9542,62384,9305.1,88.7
03/27/2021 7:00,58.7542,62325,9305.06,88.5
03/28/2021 7:00,65.8125,62280,9305.03,88.5
03/29/2021 7:00,58.8542,62221,9304.99,88.6
03/30/2021 7:00,51.6958,62148,9304.94,88.5
03/31/2021 7:00,58.5542,62089,9304.9,88.3
04/01/2021 7:00,58.5542,62030,9304.86,88.3
04/02/2021 7:00,73.8792,62001,9304.84,88.5
04/03/2021 7:00,88.4,62001,9304.84,88.4
04/04/2021 7:00,110.483,62045,9304.87,88.3
04/05/2021 7:00,132.767,62133,9304.93,88.4
04/06/2021 7:00,118.346,62192,9304.97,88.6
04/07/2021 7:00,125.908,62266,9305.02,88.6
04/08/2021 7:00,125.604,62339,9305.07,88.8
04/09/2021 7:00,125.808,62413,9305.12,88.5
04/10/2021 7:00,125.808,62487,9305.17,88.5
04/11/2021 7:00,141.033,62591,9305.24,88.6
04/12/2021 7:00,140.529,62694,9305.31,88.6
04/13/2021 7:00,133.371,62783,9305.37,88.5
04/14/2021 7:00,126.008,62857,9305.42,88.7
04/15/2021 7:00,118.95,62917,9305.46,88.7
04/16/2021 7:00,110.783,62961,9305.49,88.6
04/17/2021 7:00,95.9625,62976,9305.5,88.4
04/18/2021 7:00,95.8625,62991,9305.51,88.3
04/19/2021 7:00,111.287,63036,9305.54,88.6
04/20/2021 7:00,95.4583,63050,9305.55,88.4
04/21/2021 7:00,110.988,63095,9305.58,88.3
04/22/2021 7:00,103.525,63125,9305.6,88.4
04/23/2021 7:00,95.9625,63140,9305.61,88.4
04/24/2021 7:00,118.146,63199,9305.65,88.4
04/25/2021 7:00,96.0625,63214,9305.66,88.5
04/26/2021 7:00,133.775,63304,9305.72,88.4
04/27/2021 7:00,125.508,63378,9305.77,88.2
04/28/2021 7:00,103.125,63408,9305.79,88
04/29/2021 7:00,125.912,63483,9305.84,88.1
04/30/2021 7:00,163.221,63632,9305.94,88.1
05/01/2021 7:00,216.3,63872,9306.1,95.3
05/02/2021 7:00,160.4,63992,9306.18,99.9
05/03/2021 7:00,259.217,64308,9306.39,99.9
05/04/2021 7:00,167.962,64443,9306.48,99.9
05/05/2021 7:00,161.004,64564,9306.56,100
05/06/2021 7:00,145.779,64655,9306.62,99.9
05/07/2021 7:00,206.783,64867,9306.76,99.9
05/08/2021 7:00,229.571,65124,9306.93,100
05/09/2021 7:00,192.262,65307,9307.05,100
05/10/2021 7:00,184.196,65474,9307.16,100
05/11/2021 7:00,161.508,65596,9307.24,100
05/12/2021 7:00,138.821,65673,9307.29,100
05/13/2021 7:00,153.946,65780,9307.36,100
05/14/2021 7:00,192.262,65963,9307.48,100
05/15/2021 7:00,215.958,66193,9307.63,100
05/16/2021 7:00,260.217,66485,9307.82,113
05/17/2021 7:00,265.529,66732,9307.98,141
05/18/2021 7:00,253.708,66902,9308.09,168
05/19/2021 7:00,233.821,66979,9308.14,195
05/20/2021 7:00,319.967,67211,9308.29,203
05/21/2021 7:00,312.404,67428,9308.43,203
05/22/2021 7:00,328.538,67677,9308.59,203
05/23/2021 7:00,321.975,67911,9308.74,204
05/24/2021 7:00,297.279,68098,9308.86,203
05/25/2021 7:00,339.479,68333,9309.01,221
05/26/2021 7:00,369.546,68584,9309.17,243
05/27/2021 7:00,336.221,68757,9309.28,249
05/28/2021 7:00,399.746,69056,9309.47,249
05/29/2021 7:00,433.517,69420,9309.7,250
05/30/2021 7:00,441.583,69800,9309.94,250
05/31/2021 7:00,402.258,70102,9310.13,250
06/01/2021 7:00,370.496,70341,9310.28,250
06/02/2021 7:00,403.267,70645,9310.47,250
06/03/2021 7:00,493.504,71126,9310.77,251
06/04/2021 7:00,592.321,71803,9311.19,251
06/05/2021 7:00,702.221,72696,9311.74,252
06/06/2021 7:00,655.838,73497,9312.23,252
06/07/2021 7:00,584.246,74156,9312.63,252
06/08/2021 7:00,611.463,74867,9313.06,253
06/09/2021 7:00,588.775,75533,9313.46,253
06/10/2021 7:00,522.729,76068,9313.78,253
06/11/2021 7:00,490.462,76539,9314.06,253
06/12/2021 7:00,448.617,76927,9314.29,253
06/13/2021 7:00,431.979,77282,9314.5,253
06/14/2021 7:00,398.2,77570,9314.67,253
06/15/2021 7:00,390.992,77808,9314.81,271
06/16/2021 7:00,363.708,77978,9314.91,278
06/17/2021 7:00,355.138,78131,9315,278
06/18/2021 7:00,338.5,78251,9315.07,278
06/19/2021 7:00,363.708,78421,9315.17,278
06/20/2021 7:00,279,78421,9315.17,279
06/21/2021 7:00,270.429,78404,9315.16,279
06/22/2021 7:00,235.146,78319,9315.11,278
06/23/2021 7:00,235.642,78233,9315.06,279
06/24/2021 7:00,261.858,78199,9315.04,279
06/25/2021 7:00,296.142,78233,9315.06,279
06/26/2021 7:00,261.858,78199,9315.04,279
06/27/2021 7:00,278,78199,9315.04,278
06/28/2021 7:00,243.717,78131,9315,278
06/29/2021 7:00,236.146,78046,9314.95,279
06/30/2021 7:00,210.433,77910,9314.87,279
07/01/2021 7:00,213.292,77740,9314.77,299
07/02/2021 7:00,208.721,77553,9314.66,303
07/03/2021 7:00,191.579,77332,9314.53,303
07/04/2021 7:00,183.017,77096,9314.39,302
07/05/2021 7:00,182.512,76859,9314.25,302
07/06/2021 7:00,208.729,76674,9314.14,302
07/07/2021 7:00,174.446,76421,9313.99,302
07/08/2021 7:00,156.95,76169,9313.84,284
07/09/2021 7:00,149.454,75918,9313.69,276
07/10/2021 7:00,123.246,75617,9313.51,275
07/11/2021 7:00,132.817,75333,9313.34,276
07/12/2021 7:00,132.321,75050,9313.17,275
07/13/2021 7:00,132.825,74768,9313,275
07/14/2021 7:00,199.879,74619,9312.91,275
07/15/2021 7:00,181.738,74436,9312.8,274
07/16/2021 7:00,139.538,74205,9312.66,256
07/17/2021 7:00,140.108,73991,9312.53,248
07/18/2021 7:00,123.471,73744,9312.38,248
07/19/2021 7:00,115.404,73481,9312.22,248
07/20/2021 7:00,107.338,73202,9312.05,248
07/21/2021 7:00,248,73202,9312.05,248
07/22/2021 7:00,238.933,73186,9312.04,247
07/23/2021 7:00,238.933,73170,9312.03,247
07/24/2021 7:00,304.475,73284,9312.1,247
07/25/2021 7:00,256.571,73301,9312.11,248
07/26/2021 7:00,255.067,73317,9312.12,247
07/27/2021 7:00,180.954,73186,9312.04,247
07/28/2021 7:00,157.25,73006,9311.93,248
07/29/2021 7:00,148.183,72810,9311.81,247
07/30/2021 7:00,133.05,72582,9311.67,248
07/31/2021 7:00,164.821,72419,9311.57,247
08/01/2021 7:00,180.458,72289,9311.49,246
08/02/2021 7:00,214.733,72225,9311.45,247
08/03/2021 7:00,214.229,72160,9311.41,247
08/04/2021 7:00,188.525,72046,9311.34,246
08/05/2021 7:00,148.192,71852,9311.22,246
08/06/2021 7:00,140.125,71642,9311.09,246
08/07/2021 7:00,115.925,71384,9310.93,246
08/08/2021 7:00,115.925,71126,9310.77,246
08/09/2021 7:00,116.429,70869,9310.61,246
08/10/2021 7:00,100.8,70581,9310.43,246
08/11/2021 7:00,101.304,70294,9310.25,246
08/12/2021 7:00,101.304,70007,9310.07,246
08/13/2021 7:00,101.808,69721,9309.89,246
08/14/2021 7:00,116.942,69467,9309.73,245
08/15/2021 7:00,102.817,69183,9309.55,246
08/16/2021 7:00,101.817,68899,9309.37,245
08/17/2021 7:00,94.2542,68600,9309.18,245
08/18/2021 7:00,86.6917,68286,9308.98,245
08/19/2021 7:00,95.2625,67989,9308.79,245
08/20/2021 7:00,134.092,67771,9308.65,244
08/21/2021 7:00,110.396,67506,9308.48,244
08/22/2021 7:00,88.7083,67196,9308.28,245
08/23/2021 7:00,87.7083,66886,9308.08,244
08/24/2021 7:00,72.0875,66547,9307.86,243
08/25/2021 7:00,72.0875,66208,9307.64,243
08/26/2021 7:00,88.725,65902,9307.44,243
08/27/2021 7:00,96.7917,65612,9307.25,243
08/28/2021 7:00,72.6,65276,9307.03,242
08/29/2021 7:00,73.6083,64942,9306.81,242
08/30/2021 7:00,66.55,64594,9306.58,242
08/31/2021 7:00,74.6167,64262,9306.36,242
09/01/2021 7:00,74.625,63932,9306.14,241
09/02/2021 7:00,97.3125,63647,9305.95,241
09/03/2021 7:00,90.2542,63348,9305.75,241
09/04/2021 7:00,82.7,63036,9305.54,240
09/05/2021 7:00,75.1375,62709,9305.32,240
09/06/2021 7:00,67.5833,62369,9305.09,239
09/07/2021 7:00,63.65,62045,9304.87,227
09/08/2021 7:00,61.775,61751,9304.67,210
09/09/2021 7:00,66.0833,61531,9304.52,177
09/10/2021 7:00,52.7708,61356,9304.4,141
09/11/2021 7:00,58.3917,61210,9304.3,132
09/12/2021 7:00,58.3917,61064,9304.2,132
09/13/2021 7:00,58.8958,60919,9304.1,132
09/14/2021 7:00,51.3333,60759,9303.99,132
09/15/2021 7:00,58.8958,60614,9303.89,132
09/16/2021 7:00,51.8375,60455,9303.78,132
09/17/2021 7:00,51.8375,60296,9303.67,132
09/18/2021 7:00,51.8375,60137,9303.56,132
09/19/2021 7:00,66.9625,60008,9303.47,132
09/20/2021 7:00,66.4583,59878,9303.38,132
09/21/2021 7:00,58.9042,59735,9303.28,131
09/22/2021 7:00,59.4,59591,9303.18,132
09/23/2021 7:00,59.9042,59448,9303.08,132
09/24/2021 7:00,59.9042,59305,9302.98,132
09/25/2021 7:00,51.8458,59148,9302.87,131
09/26/2021 7:00,60.4083,59006,9302.77,132
09/27/2021 7:00,60.4083,58864,9302.67,132
09/28/2021 7:00,60.4083,58722,9302.57,132
09/29/2021 7:00,95.2042,58651,9302.52,131
09/30/2021 7:00,82.2625,58594,9302.48,111
10/01/2021 7:00,97.7208,58623,9302.5,83.1
10/02/2021 7:00,87.8167,58651,9302.52,73.7
10/03/2021 7:00,80.8583,58665,9302.53,73.8
10/04/2021 7:00,66.6417,58651,9302.52,73.7
10/05/2021 7:00,66.6417,58637,9302.51,73.7
10/06/2021 7:00,66.7417,58623,9302.5,73.8
10/07/2021 7:00,73.8,58623,9302.5,73.8
10/08/2021 7:00,80.4583,58637,9302.51,73.4
10/09/2021 7:00,109.796,58708,9302.56,74
10/10/2021 7:00,101.833,58764,9302.6,73.6
10/11/2021 7:00,81.2583,58778,9302.61,74.2
10/12/2021 7:00,67.9417,58764,9302.6,75
10/13/2021 7:00,82.6583,58778,9302.61,75.6
10/14/2021 7:00,83.0625,58793,9302.62,75.5
10/15/2021 7:00,75.6,58793,9302.62,75.6
10/16/2021 7:00,67.7375,58778,9302.61,75.3
10/17/2021 7:00,82.6625,58793,9302.62,75.1
10/18/2021 7:00,67.7375,58778,9302.61,75.3
10/19/2021 7:00,96.5792,58821,9302.64,74.9
10/20/2021 7:00,66.7417,58807,9302.63,73.8
10/21/2021 7:00,73.2,58807,9302.63,73.2
10/22/2021 7:00,66.2417,58793,9302.62,73.3
10/23/2021 7:00,81.3583,58807,9302.63,74.3
10/24/2021 7:00,81.7583,58821,9302.64,74.7
10/25/2021 7:00,74.6,58821,9302.64,74.6
10/26/2021 7:00,104.537,58878,9302.68,75.8
10/27/2021 7:00,68.7417,58864,9302.67,75.8
10/28/2021 7:00,75.3,58864,9302.67,75.3
10/29/2021 7:00,75.5,58864,9302.67,75.5
10/30/2021 7:00,75.8,58864,9302.67,75.8
10/31/2021 7:00,89.9167,58892,9302.69,75.8
11/01/2021 7:00,74.8,58892,9302.69,74.8
11/02/2021 7:00,90.2208,58921,9302.71,75.6
11/03/2021 7:00,89.7167,58949,9302.73,75.6
11/04/2021 7:00,74.3,58949,9302.73,74.3
11/05/2021 7:00,80.8583,58963,9302.74,73.8
11/06/2021 7:00,66.8417,58949,9302.73,73.9
11/07/2021 7:00,82.6583,58963,9302.74,75.6
11/08/2021 7:00,68.0417,58949,9302.73,75.1
11/09/2021 7:00,82.1583,58963,9302.74,75.1
11/10/2021 7:00,90.1208,58992,9302.76,75.5
11/11/2021 7:00,61.0792,58963,9302.74,75.7
11/12/2021 7:00,82.0583,58977,9302.75,75
11/13/2021 7:00,82.4625,58992,9302.76,74.9
11/14/2021 7:00,67.4375,58977,9302.75,75
11/15/2021 7:00,74.9,58977,9302.75,74.9
11/16/2021 7:00,82.3625,58992,9302.76,74.8
11/17/2021 7:00,60.8792,58963,9302.74,75.5
11/18/2021 7:00,54.725,58921,9302.71,75.9
11/19/2021 7:00,75.1,58921,9302.71,75.1
11/20/2021 7:00,75.2,58921,9302.71,75.2
11/21/2021 7:00,67.6375,58906,9302.7,75.2
11/22/2021 7:00,61.0833,58878,9302.68,75.2
11/23/2021 7:00,60.5792,58849,9302.66,75.2
11/24/2021 7:00,75.4,58849,9302.66,75.4
11/25/2021 7:00,54.125,58807,9302.63,75.3
11/26/2021 7:00,68.2417,58793,9302.62,75.3
11/27/2021 7:00,67.6375,58778,9302.61,75.2
11/28/2021 7:00,61.1833,58750,9302.59,75.3
11/29/2021 7:00,68.2417,58736,9302.58,75.3
11/30/2021 7:00,74.8,58736,9302.58,74.8
12/01/2021 7:00,60.5833,58708,9302.56,74.7
12/02/2021 7:00,67.3375,58693,9302.55,74.9
12/03/2021 7:00,67.5417,58679,9302.54,74.6
12/04/2021 7:00,53.025,58637,9302.51,74.2
12/05/2021 7:00,59.9792,58608,9302.49,74.6
12/06/2021 7:00,60.4833,58580,9302.47,74.6
12/07/2021 7:00,67.8417,58566,9302.46,74.9
12/08/2021 7:00,53.1208,58523,9302.43,74.8
12/09/2021 7:00,103.537,58580,9302.47,74.8
12/10/2021 7:00,73.8,58580,9302.47,73.8
12/11/2021 7:00,52.025,58538,9302.44,73.2
12/12/2021 7:00,58.8792,58509,9302.42,73.5
12/13/2021 7:00,67.0417,58495,9302.41,74.1
12/14/2021 7:00,60.3833,58467,9302.39,74.5
12/15/2021 7:00,68.0417,58453,9302.38,75.1
12/16/2021 7:00,74.7,58453,9302.38,74.7
12/17/2021 7:00,67.7417,58439,9302.37,74.8
12/18/2021 7:00,52.8208,58396,9302.34,74.5
12/19/2021 7:00,67.5417,58382,9302.33,74.6
12/20/2021 7:00,46.7667,58326,9302.29,75
12/21/2021 7:00,60.3792,58297,9302.27,75
12/22/2021 7:00,53.825,58255,9302.24,75
12/23/2021 7:00,118.054,58340,9302.3,75.2
12/24/2021 7:00,153.946,58495,9302.41,75.8
12/25/2021 7:00,67.6417,58481,9302.4,74.7
12/26/2021 7:00,59.8833,58453,9302.38,74
12/27/2021 7:00,101.833,58509,9302.42,73.6
12/28/2021 7:00,94.9792,58552,9302.45,73.3
12/29/2021 7:00,73.1,58552,9302.45,73.1
12/30/2021 7:00,115.754,58637,9302.51,72.9
12/31/2021 7:00,100.933,58693,9302.55,72.7
01/01/2022 7:00,58.4833,58665,9302.53,72.6
01/02/2022 7:00,58.2833,58637,9302.51,72.4
01/03/2022 7:00,72.2,58637,9302.51,72.2
01/04/2022 7:00,64.9417,58623,9302.5,72
01/05/2022 7:00,92.975,58665,9302.53,71.8
01/06/2022 7:00,78.6583,58679,9302.54,71.6
01/07/2022 7:00,78.4583,58693,9302.55,71.4
